,GAME_DATE_EST,game_id,home_team,away_team,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS,book_name_over,book_id_over,total1_over,over_odds,PTS_comb_actual,book_name_under,book_id_under,total1_under,under_odds,point_average_last10,point_against_average_last10,away_point_average_last10,away_point_against_average_last10,over_successful,under_successful
375,12/22/2017,21700472,1610612753,1610612740,2017,97,0.424,0.724,0.2,16,40,111,0.5,0.625,0.333,23,48,0,5Dimes,19,218.0,-103,208,Bovada,999996,218.0,-105,102.25,111.15,113.4,115.4,0,1
376,12/22/2017,21700475,1610612745,1610612746,2017,118,0.462,0.829,0.425,16,43,128,0.473,0.774,0.429,24,38,0,Pinnacle Sports,238,220.5,102,246,5Dimes,19,221.0,-105,117.25,103.05,101.3,104.85,1,0
377,12/23/2017,21700480,1610612761,1610612755,2017,102,0.412,0.885,0.333,18,43,86,0.413,0.65,0.259,19,41,1,Bookmaker,93,217.5,-110,188,Heritage,169,219.0,-105,112.6,103.15,108.8,110.25,0,1
378,12/23/2017,21700481,1610612766,1610612749,2017,111,0.486,0.75,0.429,22,43,106,0.483,0.824,0.308,25,35,1,5Dimes,19,207.0,-103,217,Pinnacle Sports,238,207.0,-104,103.35,108.25,106.0,105.35,1,0
379,12/23/2017,21700482,1610612754,1610612751,2017,123,0.522,0.792,0.435,31,41,119,0.429,0.76,0.444,24,51,1,Bovada,999996,215.0,-115,242,Pinnacle Sports,238,216.5,-109,107.25,104.6,103.7,105.7,1,0
380,12/23/2017,21700483,1610612764,1610612753,2017,130,0.547,0.87,0.533,29,49,103,0.483,0.647,0.308,17,28,1,5Dimes,19,212.0,-103,233,Pinnacle Sports,238,212.0,-104,102.5,101.35,102.7,111.5,1,0
381,12/23/2017,21700484,1610612737,1610612742,2017,112,0.56,0.818,0.417,29,38,107,0.506,0.8,0.273,31,30,1,5Dimes,19,203.0,-103,219,Pinnacle Sports,238,203.0,-105,102.65,109.25,101.0,100.1,1,0
382,12/23/2017,21700486,1610612748,1610612740,2017,94,0.424,0.8,0.313,18,38,109,0.534,0.842,0.6,27,37,0,Pinnacle Sports,238,209.0,-101,203,Heritage,169,209.0,-105,100.6,102.25,113.1,114.65,0,1
383,12/23/2017,21700485,1610612738,1610612741,2017,117,0.478,0.81,0.375,29,46,92,0.395,0.68,0.368,24,51,1,Heritage,169,204.5,-105,209,Pinnacle Sports,238,204.5,-102,103.45,101.25,103.0,107.25,1,0
384,12/23/2017,21700489,1610612744,1610612743,2017,81,0.381,0.824,0.111,25,38,96,0.463,0.867,0.25,25,45,0,5Dimes,19,217.0,-103,177,Pinnacle Sports,238,217.5,-105,116.1,104.2,108.55,107.5,0,1
385,12/23/2017,21700490,1610612756,1610612750,2017,106,0.465,0.625,0.344,24,36,115,0.5,0.862,0.375,18,47,0,Pinnacle Sports,238,217.0,-105,221,Pinnacle Sports,238,217.0,-105,104.7,110.2,108.0,105.95,1,0
386,12/23/2017,21700491,1610612747,1610612757,2017,92,0.424,0.6,0.32,23,55,95,0.411,0.5,0.4,19,47,0,5Dimes,19,200.5,-103,187,Pinnacle Sports,238,201.0,-103,110.55,110.75,100.45,101.25,0,1
387,12/23/2017,21700492,1610612758,1610612759,2017,99,0.465,0.636,0.545,21,42,108,0.5,0.818,0.478,29,44,0,5Dimes,19,196.0,-103,207,Pinnacle Sports,238,196.0,100,98.35,102.95,101.25,97.05,1,0
388,12/23/2017,21700487,1610612763,1610612746,2017,115,0.444,0.88,0.419,28,47,112,0.494,0.75,0.382,14,36,1,Pinnacle Sports,238,197.5,-102,227,Heritage,169,197.5,-105,93.8,101.45,103.35,105.65,1,0
389,12/23/2017,21700488,1610612762,1610612760,2017,89,0.458,0.85,0.231,16,37,103,0.443,0.813,0.414,18,45,0,Heritage,169,197.0,-105,192,5Dimes,19,198.0,-105,103.5,99.6,101.35,101.25,0,1
390,12/25/2017,21700493,1610612752,1610612755,2017,98,0.404,0.643,0.267,18,45,105,0.427,0.833,0.357,21,48,0,5Dimes,19,211.5,-105,203,Heritage,169,212.0,-105,103.1,102.75,107.9,110.5,0,1
391,12/25/2017,21700494,1610612744,1610612739,2017,99,0.463,0.765,0.27,28,47,92,0.318,0.84,0.417,12,50,1,Pinnacle Sports,238,216.0,-102,191,Bovada,999996,216.0,-105,113.9,103.95,111.7,103.35,0,1
392,12/25/2017,21700495,1610612738,1610612764,2017,103,0.481,0.647,0.483,20,45,111,0.462,0.679,0.231,26,47,0,Intertops,180,208.5,-110,214,Pinnacle Sports,238,210.5,-105,104.7,101.45,103.45,101.75,1,0
393,12/25/2017,21700496,1610612760,1610612745,2017,112,0.544,0.783,0.444,21,40,107,0.432,0.806,0.324,23,38,1,Pinnacle Sports,238,219.5,-103,219,Bovada,999996,220.0,-105,101.8,100.6,116.9,104.7,0,1
394,12/25/2017,21700497,1610612747,1610612750,2017,104,0.435,0.7,0.333,21,37,121,0.583,0.857,0.344,30,42,0,Pinnacle Sports,238,216.0,-103,225,Heritage,169,217.0,-105,109.5,110.85,108.7,105.0,1,0
395,12/26/2017,21700502,1610612759,1610612751,2017,109,0.513,0.833,0.438,18,43,97,0.419,0.778,0.375,23,45,1,Pinnacle Sports,238,207.0,-104,206,5Dimes,19,207.0,-105,102.35,97.1,104.75,107.25,0,1
396,12/26/2017,21700498,1610612765,1610612754,2017,107,0.5,0.813,0.353,26,46,83,0.442,0.692,0.286,18,26,1,Pinnacle Sports,238,207.0,-107,190,Heritage,169,207.5,-105,102.15,102.65,108.05,105.35,0,1
397,12/26/2017,21700500,1610612748,1610612753,2017,107,0.451,0.824,0.333,22,53,89,0.407,0.818,0.25,14,42,1,Heritage,169,204.0,-105,196,Bookmaker,93,205.5,-110,99.2,101.45,103.15,113.05,0,1
398,12/26/2017,21700501,1610612749,1610612741,2017,106,0.47,0.75,0.323,23,41,115,0.437,0.6,0.357,26,47,0,Pinnacle Sports,238,210.5,-109,221,Heritage,169,211.5,-105,105.35,104.7,103.65,108.5,1,0
399,12/26/2017,21700505,1610612746,1610612758,2017,122,0.543,0.778,0.419,31,49,95,0.417,0.667,0.318,25,37,1,5Dimes,19,205.5,-105,217,Pinnacle Sports,238,206.0,-104,104.7,106.05,99.15,102.85,1,0
400,12/26/2017,21700503,1610612743,1610612762,2017,107,0.481,0.818,0.367,23,53,83,0.321,0.826,0.286,19,42,1,Heritage,169,205.0,-105,190,Pinnacle Sports,238,205.0,-103,108.6,105.3,104.25,100.55,0,1
401,12/26/2017,21700504,1610612756,1610612763,2017,99,0.444,0.771,0.364,24,41,97,0.402,0.828,0.15,12,38,1,5Dimes,19,204.0,-106,196,Heritage,169,205.0,-105,104.1,110.45,94.95,102.05,0,1
402,12/26/2017,21700499,1610612742,1610612761,2017,98,0.426,0.75,0.25,20,56,93,0.337,0.75,0.29,16,53,1,5Dimes,19,210.0,-105,191,Pinnacle Sports,238,210.0,-103,100.7,100.75,112.9,102.1,0,1
403,12/27/2017,21700509,1610612741,1610612752,2017,92,0.407,0.75,0.357,23,50,87,0.407,0.692,0.174,21,51,1,5Dimes,19,208.0,-105,179,Pinnacle Sports,238,208.0,-103,104.15,108.15,102.65,103.75,0,1
404,12/27/2017,21700507,1610612754,1610612742,2017,94,0.481,0.8,0.4,27,39,98,0.513,0.667,0.276,26,35,0,Pinnacle Sports,238,203.0,100,192,Heritage,169,203.0,-105,107.15,105.3,101.25,99.85,0,1
405,12/27/2017,21700511,1610612740,1610612751,2017,128,0.533,0.789,0.515,40,43,113,0.456,0.857,0.5,26,43,1,Pinnacle Sports,238,222.0,-101,241,5Dimes,19,222.0,-105,112.65,113.25,104.4,107.1,1,0
406,12/27/2017,21700510,1610612750,1610612743,2017,128,0.522,0.733,0.414,27,42,125,0.462,0.839,0.385,26,48,1,5Dimes,19,212.0,-101,253,Heritage,169,212.0,-105,109.25,104.3,108.55,103.1,1,0
407,12/27/2017,21700508,1610612737,1610612764,2017,113,0.436,0.69,0.297,28,53,99,0.432,0.769,0.375,24,40,1,Pinnacle Sports,238,214.5,101,212,5Dimes,19,214.0,-104,103.3,109.1,104.05,102.5,0,1
408,12/27/2017,21700512,1610612760,1610612761,2017,124,0.529,0.697,0.36,25,52,107,0.424,0.923,0.289,24,34,1,Pinnacle Sports,238,209.0,-101,231,Bovada,999996,209.0,-105,102.8,102.0,111.3,101.2,1,0
409,12/27/2017,21700514,1610612744,1610612762,2017,126,0.593,0.765,0.478,37,50,101,0.402,0.778,0.261,21,43,1,Pinnacle Sports,238,204.0,103,227,5Dimes,19,203.5,-104,112.1,102.85,102.15,101.65,1,0
410,12/27/2017,21700515,1610612747,1610612763,2017,99,0.376,0.636,0.286,14,49,109,0.493,0.872,0.238,20,37,0,5Dimes,19,202.5,-105,208,Bovada,999996,203.0,-105,108.5,111.3,94.9,102.15,1,0
411,12/27/2017,21700513,1610612758,1610612739,2017,109,0.519,0.833,0.4,25,40,95,0.432,0.76,0.387,19,37,1,5Dimes,19,208.0,-102,204,Pinnacle Sports,238,208.5,-101,99.4,103.85,110.75,103.1,0,1
412,12/27/2017,21700506,1610612766,1610612738,2017,91,0.368,0.69,0.304,15,52,102,0.474,1.0,0.441,20,43,0,Pinnacle Sports,238,207.5,101,193,5Dimes,19,207.0,-105,102.45,107.35,103.95,101.85,0,1
413,12/28/2017,21700516,1610612753,1610612765,2017,102,0.451,1.0,0.423,22,48,89,0.402,0.714,0.391,20,41,1,5Dimes,19,205.5,-105,191,Pinnacle Sports,238,205.5,-103,101.7,112.2,101.8,101.95,0,1
414,12/28/2017,21700517,1610612738,1610612745,2017,99,0.451,0.708,0.276,18,44,98,0.375,0.774,0.326,16,43,1,YouWager,139,215.5,-110,197,Pinnacle Sports,238,216.5,-104,103.55,101.45,116.8,105.65,0,1
415,12/28/2017,21700518,1610612749,1610612750,2017,102,0.547,0.938,0.333,23,36,96,0.479,0.731,0.321,20,33,1,5Dimes,19,212.0,-105,198,Pinnacle Sports,238,211.5,102,105.15,105.3,109.45,104.65,0,1
416,12/28/2017,21700519,1610612759,1610612752,2017,119,0.513,0.718,0.45,28,43,107,0.456,0.909,0.357,31,44,1,Heritage,169,199.0,-105,226,Pinnacle Sports,238,199.5,-105,101.15,97.25,101.3,103.6,1,0
417,12/28/2017,21700520,1610612757,1610612755,2017,114,0.467,0.766,0.333,15,47,110,0.483,0.714,0.5,28,37,1,Pinnacle Sports,238,207.5,-105,224,Pinnacle Sports,238,207.5,-105,100.2,101.25,107.75,109.95,1,0
418,12/29/2017,21700525,1610612740,1610612742,2017,120,0.494,0.875,0.258,28,31,128,0.554,0.778,0.564,27,43,0,Pinnacle Sports,238,212.5,-103,248,5Dimes,19,212.5,-103,113.75,113.65,101.2,98.95,1,0
419,12/29/2017,21700521,1610612764,1610612745,2017,121,0.534,0.75,0.5,23,45,103,0.427,0.813,0.292,15,35,1,Bovada,999996,223.0,-115,224,Pinnacle Sports,238,225.0,-104,102.8,101.7,117.25,105.45,1,1
420,12/29/2017,21700522,1610612761,1610612737,2017,111,0.438,0.75,0.351,22,51,98,0.432,0.65,0.375,21,48,1,Pinnacle Sports,238,218.0,-104,209,Bovada,999996,218.0,-105,111.65,102.0,103.8,108.25,0,1
421,12/29/2017,21700524,1610612741,1610612754,2017,119,0.506,1.0,0.462,31,40,107,0.462,0.7,0.318,22,43,1,Bookmaker,93,205.0,-110,226,5Dimes,19,206.5,-104,102.6,106.5,106.95,104.8,1,0
422,12/29/2017,21700529,1610612747,1610612746,2017,106,0.489,0.688,0.158,25,35,121,0.488,0.824,0.281,23,49,0,Pinnacle Sports,238,218.0,-103,227,Heritage,169,218.5,-105,108.1,111.65,104.85,105.9,1,0
423,12/29/2017,21700526,1610612760,1610612749,2017,95,0.458,0.6,0.28,16,45,97,0.471,0.471,0.31,26,43,0,Intertops,180,207.5,-110,192,Heritage,169,209.0,-105,103.6,102.8,105.3,105.35,0,1
424,12/29/2017,21700527,1610612758,1610612756,2017,101,0.463,0.826,0.348,23,37,111,0.482,0.667,0.433,26,47,0,5Dimes,19,211.0,-104,212,Pinnacle Sports,238,211.0,-100,100.15,104.3,104.4,110.3,1,0
425,12/29/2017,21700528,1610612744,1610612766,2017,100,0.46,0.923,0.364,32,43,111,0.461,0.676,0.3,27,47,0,Pinnacle Sports,238,211.5,-107,211,Heritage,169,212.5,-105,112.9,102.9,102.7,107.15,0,1
426,12/29/2017,21700523,1610612748,1610612751,2017,87,0.337,0.774,0.115,12,43,111,0.494,0.88,0.423,25,54,0,5Dimes,19,204.0,-102,198,Pinnacle Sports,238,204.0,-100,99.7,101.35,105.0,108.65,0,1
427,12/30/2017,21700535,1610612744,1610612763,2017,141,0.588,0.92,0.545,37,38,128,0.521,0.682,0.714,29,38,1,Pinnacle Sports,238,205.5,-107,269,Bovada,999996,207.0,-110,110.75,103.75,95.55,101.55,1,0
428,12/30/2017,21700536,1610612743,1610612755,2017,102,0.402,0.735,0.219,18,48,107,0.484,0.9,0.333,34,41,0,Heritage,169,213.5,-105,209,5Dimes,19,214.0,-106,110.95,104.2,107.55,108.9,0,1
429,12/30/2017,21700534,1610612762,1610612739,2017,104,0.463,0.857,0.323,24,43,101,0.42,0.808,0.3,20,46,1,Heritage,169,207.5,-105,205,Pinnacle Sports,238,208.0,-105,102.9,102.6,110.3,103.5,0,1
430,12/30/2017,21700530,1610612765,1610612759,2017,93,0.444,0.813,0.333,22,45,79,0.369,0.923,0.192,18,46,1,Heritage,169,197.0,-105,172,5Dimes,19,197.5,-103,101.25,102.2,101.9,97.55,0,1
431,12/30/2017,21700532,1610612740,1610612752,2017,103,0.452,0.778,0.231,24,48,105,0.436,0.857,0.263,24,51,0,5Dimes,19,216.5,-104,208,Heritage,169,217.0,-105,113.95,113.8,101.7,103.95,0,1
432,12/30/2017,21700531,1610612753,1610612748,2017,111,0.543,0.733,0.444,31,37,117,0.511,0.833,0.5,24,40,0,Heritage,169,206.0,-105,228,Pinnacle Sports,238,206.5,-105,101.2,111.7,99.4,101.8,1,0
433,12/30/2017,21700533,1610612737,1610612757,2017,104,0.449,0.667,0.467,29,45,89,0.424,0.769,0.28,19,46,1,Heritage,169,203.5,-105,193,Pinnacle Sports,238,203.5,-101,103.5,108.25,101.05,101.7,0,1
434,12/31/2017,21700540,1610612745,1610612747,2017,148,0.462,0.821,0.346,29,43,142,0.505,0.703,0.4,31,54,1,Pinnacle Sports,238,225.5,-102,290,Bovada,999996,226.0,-105,116.45,106.65,107.95,111.95,1,0
435,12/31/2017,21700537,1610612764,1610612741,2017,114,0.462,0.706,0.444,27,47,110,0.457,0.818,0.229,24,46,1,Pinnacle Sports,238,211.0,-104,224,5Dimes,19,211.0,-105,103.2,102.15,103.9,106.85,1,0
436,12/31/2017,21700539,1610612738,1610612751,2017,108,0.494,0.64,0.424,21,50,105,0.411,0.842,0.306,25,45,1,5Dimes,19,209.5,-102,213,Heritage,169,209.5,-105,103.1,100.45,105.25,107.3,1,0
437,12/31/2017,21700538,1610612754,1610612750,2017,90,0.388,0.778,0.4,20,43,107,0.477,0.84,0.211,20,44,0,Heritage,169,208.0,-105,197,5Dimes,19,208.5,-103,107.45,105.05,108.8,104.85,0,1
438,12/31/2017,21700541,1610612760,1610612742,2017,113,0.483,0.739,0.313,18,45,116,0.517,0.643,0.441,26,36,0,Heritage,169,203.5,-105,229,5Dimes,19,203.5,-102,103.45,102.7,102.85,100.25,1,0
439,12/31/2017,21700542,1610612746,1610612766,2017,106,0.474,0.889,0.357,24,42,98,0.387,0.789,0.333,23,47,1,Heritage,169,211.5,-105,204,Pinnacle Sports,238,212.0,-103,105.1,106.05,103.55,106.55,0,1
440,12/31/2017,21700544,1610612756,1610612755,2017,110,0.42,0.765,0.37,18,35,123,0.558,0.794,0.417,24,44,0,Pinnacle Sports,238,221.0,103,233,5Dimes,19,221.0,-103,104.55,109.4,107.45,108.75,1,0
441,12/31/2017,21700543,1610612758,1610612763,2017,96,0.43,0.52,0.375,20,42,114,0.539,0.75,0.467,22,44,0,Pinnacle Sports,238,192.0,-100,210,Bovada,999996,192.0,-105,99.75,104.45,96.8,103.1,1,0
442,1/1/2018,21700545,1610612751,1610612753,2017,98,0.439,0.739,0.36,17,52,95,0.365,0.76,0.194,16,52,1,Pinnacle Sports,238,219.0,-105,193,Heritage,169,219.5,-105,105.05,106.75,102.5,111.3,0,1
443,1/1/2018,21700546,1610612761,1610612749,2017,131,0.495,0.818,0.424,25,40,127,0.473,0.929,0.481,27,43,1,Pinnacle Sports,238,213.0,-105,258,5Dimes,19,213.0,-103,111.25,101.2,105.45,105.75,1,0
444,1/1/2018,21700547,1610612741,1610612757,2017,120,0.433,0.826,0.407,28,58,124,0.435,0.889,0.424,25,50,0,Pinnacle Sports,238,201.5,-105,244,Pinnacle Sports,238,201.5,-105,104.7,107.4,101.45,101.85,1,0
445,1/1/2018,21700548,1610612750,1610612747,2017,114,0.494,0.9,0.35,26,41,96,0.447,0.69,0.308,18,37,1,Pinnacle Sports,238,214.0,-105,210,5Dimes,19,214.0,-103,108.6,105.0,110.05,114.7,0,1
446,1/2/2018,21700551,1610612756,1610612737,2017,104,0.506,0.731,0.318,24,47,103,0.414,0.84,0.323,18,40,1,5Dimes,19,217.0,-105,207,Pinnacle Sports,238,217.5,-105,104.25,108.45,102.9,107.5,0,1
447,1/2/2018,21700550,1610612752,1610612759,2017,91,0.402,0.778,0.318,21,50,100,0.378,0.824,0.37,18,50,0,5Dimes,19,200.5,-102,191,Pinnacle Sports,238,201.0,-107,102.75,103.75,101.35,96.85,0,1
448,1/2/2018,21700549,1610612739,1610612757,2017,127,0.518,0.757,0.406,28,40,110,0.467,0.684,0.406,25,43,1,5Dimes,19,215.5,-105,237,Pinnacle Sports,238,216.5,-105,109.6,103.35,101.3,101.6,1,0
449,1/2/2018,21700553,1610612746,1610612763,2017,113,0.549,0.839,0.391,23,34,105,0.481,0.636,0.308,18,38,1,Bookmaker,93,205.0,-110,218,Heritage,169,206.5,-105,105.2,105.3,97.9,102.7,1,0
450,1/2/2018,21700552,1610612758,1610612766,2017,111,0.517,0.778,0.412,22,47,131,0.573,0.778,0.469,25,30,0,5Dimes,19,204.5,-105,242,Pinnacle Sports,238,205.0,-103,100.25,106.05,102.8,105.95,1,0
451,1/3/2018,21700560,1610612741,1610612761,2017,115,0.462,0.842,0.394,29,43,124,0.489,1.0,0.395,23,49,0,Pinnacle Sports,238,217.0,-105,239,Pinnacle Sports,238,217.0,-105,105.75,108.4,111.7,101.65,1,0
452,1/3/2018,21700554,1610612753,1610612745,2017,98,0.385,0.88,0.194,16,48,116,0.472,0.81,0.441,25,51,0,Heritage,169,216.0,-105,214,Pinnacle Sports,238,217.0,-102,102.1,110.3,118.0,108.65,0,1
453,1/3/2018,21700555,1610612755,1610612759,2017,112,0.45,0.767,0.318,23,45,106,0.448,0.87,0.32,15,43,1,Pinnacle Sports,238,207.0,-105,218,Heritage,169,207.5,-105,107.85,108.8,101.05,97.1,1,0
454,1/3/2018,21700557,1610612751,1610612750,2017,98,0.514,0.909,0.467,22,38,97,0.45,0.8,0.091,10,32,1,5Dimes,19,211.5,-105,195,Pinnacle Sports,238,212.0,-103,104.4,105.6,109.45,104.35,0,1
455,1/3/2018,21700558,1610612748,1610612765,2017,111,0.512,0.727,0.5,29,41,104,0.477,0.813,0.375,21,35,1,5Dimes,19,198.5,-105,215,Pinnacle Sports,238,198.5,-103,99.8,102.5,100.35,100.95,1,0
456,1/3/2018,21700556,1610612764,1610612752,2017,121,0.593,0.615,0.391,27,42,103,0.477,0.778,0.368,19,36,1,Pinnacle Sports,238,213.0,-101,224,Heritage,169,213.5,-105,103.4,103.05,101.9,103.75,1,0
457,1/3/2018,21700561,1610612749,1610612754,2017,122,0.587,0.893,0.529,33,34,101,0.488,0.842,0.2,24,30,1,5Dimes,19,209.0,-102,223,Pinnacle Sports,238,209.0,-101,107.85,106.75,105.9,104.95,1,0
458,1/3/2018,21700562,1610612742,1610612744,2017,122,0.478,0.773,0.442,29,40,125,0.527,0.842,0.406,36,46,0,5Dimes,19,220.5,-105,247,Pinnacle Sports,238,221.0,-103,103.25,100.15,112.3,105.4,1,0
459,1/3/2018,21700563,1610612743,1610612756,2017,134,0.622,0.909,0.444,35,48,111,0.424,0.714,0.371,26,35,1,Bookmaker,93,218.5,-110,245,Pinnacle Sports,238,220.0,-107,110.45,104.35,103.8,108.35,1,0
460,1/3/2018,21700564,1610612762,1610612740,2017,98,0.452,0.882,0.219,23,36,108,0.5,1.0,0.467,23,42,0,5Dimes,19,212.0,-103,206,Pinnacle Sports,238,212.5,-104,102.4,102.35,113.4,113.7,0,1
461,1/3/2018,21700565,1610612747,1610612760,2017,96,0.413,0.6,0.333,24,45,133,0.602,0.778,0.467,36,44,0,Pinnacle Sports,238,214.5,100,229,Heritage,169,215.0,-105,109.75,114.75,103.55,103.15,1,0
462,1/3/2018,21700559,1610612738,1610612739,2017,102,0.446,0.727,0.333,27,52,88,0.348,1.0,0.25,16,48,1,Pinnacle Sports,238,212.5,-105,190,Pinnacle Sports,238,212.5,-105,103.1,100.85,110.0,103.4,0,1
463,1/4/2018,21700566,1610612745,1610612744,2017,114,0.472,0.591,0.34,20,38,124,0.552,0.75,0.433,35,45,0,Pinnacle Sports,238,230.5,-101,238,Heritage,169,231.5,-105,117.85,108.35,112.35,105.7,1,0
464,1/4/2018,21700567,1610612746,1610612760,2017,117,0.45,0.783,0.3,29,45,127,0.537,0.714,0.441,23,46,0,5Dimes,19,213.0,-103,244,Heritage,169,213.5,-105,105.8,105.35,105.15,102.75,1,0
465,1/5/2018,21700570,1610612738,1610612750,2017,91,0.404,0.692,0.167,24,56,84,0.368,0.75,0.304,15,43,1,5Dimes,19,210.0,-105,175,Heritage,169,211.0,-105,102.4,99.7,109.2,103.35,0,1
466,1/5/2018,21700572,1610612742,1610612741,2017,124,0.533,0.706,0.438,33,34,127,0.564,0.806,0.5,25,42,0,Pinnacle Sports,238,210.5,-106,251,Bovada,999996,211.0,-105,103.8,102.45,106.2,109.25,1,0
467,1/5/2018,21700568,1610612748,1610612752,2017,107,0.404,0.95,0.286,24,44,103,0.488,0.87,0.385,14,39,1,5Dimes,19,201.5,-102,210,Bookmaker,93,202.5,-110,100.6,101.7,101.85,104.0,1,0
468,1/5/2018,21700569,1610612755,1610612765,2017,114,0.489,0.923,0.467,29,55,78,0.385,0.579,0.318,20,34,1,Heritage,169,210.0,-105,192,Pinnacle Sports,238,211.0,-105,108.4,110.05,100.6,101.6,0,1
469,1/5/2018,21700571,1610612749,1610612761,2017,110,0.532,0.724,0.412,26,28,129,0.558,0.821,0.303,25,43,0,5Dimes,19,216.5,-105,239,Pinnacle Sports,238,216.5,-100,109.55,106.85,112.7,102.05,1,0
470,1/5/2018,21700575,1610612763,1610612764,2017,100,0.407,0.769,0.333,20,46,102,0.393,0.765,0.37,21,48,0,Pinnacle Sports,238,204.5,-103,202,Bovada,999996,205.0,-105,98.4,103.15,105.05,103.65,0,1
471,1/5/2018,21700573,1610612759,1610612756,2017,103,0.471,0.556,0.367,21,44,89,0.422,0.667,0.233,22,46,1,Bovada,999996,209.0,-115,192,Pinnacle Sports,238,210.0,-101,101.6,98.75,104.15,110.1,0,1
472,1/5/2018,21700574,1610612743,1610612762,2017,99,0.442,0.6,0.4,24,37,91,0.452,0.5,0.364,26,53,1,5Dimes,19,209.0,-101,190,Heritage,169,209.0,-105,112.05,105.2,102.4,102.3,0,1
473,1/5/2018,21700576,1610612757,1610612737,2017,110,0.538,0.786,0.433,30,44,89,0.361,0.84,0.308,14,39,1,Heritage,169,208.0,-105,199,Pinnacle Sports,238,208.5,-103,101.4,102.7,103.35,107.05,0,1
474,1/5/2018,21700577,1610612747,1610612766,2017,94,0.404,0.75,0.25,24,46,108,0.424,0.75,0.364,26,56,0,5Dimes,19,217.0,-105,202,Pinnacle Sports,238,217.0,-103,108.9,115.3,105.0,107.0,0,1
475,1/6/2018,21700585,1610612758,1610612743,2017,106,0.447,0.765,0.36,21,39,98,0.461,0.714,0.382,20,46,1,Pinnacle Sports,238,205.0,-105,204,Bovada,999996,206.0,-105,100.9,106.9,110.75,104.4,0,1
476,1/6/2018,21700583,1610612764,1610612749,2017,103,0.474,0.724,0.381,25,34,110,0.488,0.833,0.318,20,45,0,5Dimes,19,213.0,-102,213,Pinnacle Sports,238,213.5,-103,105.55,104.2,109.6,108.1,1,1
477,1/6/2018,21700582,1610612753,1610612739,2017,127,0.5,0.682,0.378,29,46,131,0.5,0.71,0.441,25,45,0,5Dimes,19,221.5,-105,258,Heritage,169,222.0,-105,102.15,110.85,108.6,104.1,1,0
478,1/6/2018,21700584,1610612750,1610612740,2017,116,0.489,0.905,0.5,26,47,98,0.423,0.929,0.207,20,38,1,5Dimes,19,218.0,-103,214,Heritage,169,219.0,-105,107.4,102.8,113.1,111.3,0,1
479,1/6/2018,21700580,1610612765,1610612745,2017,108,0.507,0.741,0.48,21,35,101,0.422,0.909,0.319,29,42,1,YouWager,139,211.5,-110,209,Pinnacle Sports,238,213.0,-105,98.6,101.9,117.7,109.4,0,1
480,1/6/2018,21700579,1610612751,1610612738,2017,85,0.33,0.864,0.194,11,55,87,0.378,0.533,0.278,12,44,0,YouWager,139,205.0,-110,172,Bookmaker,93,207.5,-110,103.05,104.1,101.4,98.9,0,1
481,1/6/2018,21700578,1610612746,1610612744,2017,105,0.429,0.8,0.273,19,45,121,0.415,0.811,0.333,31,54,0,Bookmaker,93,225.5,100,226,Bovada,999996,226.0,-105,106.4,106.25,112.65,105.85,1,1
482,1/6/2018,21700581,1610612754,1610612741,2017,125,0.558,0.778,0.484,24,49,86,0.375,0.8,0.313,15,33,1,5Dimes,19,211.0,-105,211,Pinnacle Sports,238,212.0,-101,105.7,106.7,108.55,109.95,1,1
483,1/7/2018,21700589,1610612757,1610612759,2017,111,0.522,0.7,0.348,19,38,110,0.494,0.731,0.478,26,42,1,Bookmaker,93,194.5,-110,221,5Dimes,19,196.0,-103,101.95,103.05,101.95,98.95,1,0
484,1/7/2018,21700588,1610612756,1610612760,2017,114,0.443,0.826,0.436,24,43,100,0.465,0.571,0.296,23,42,1,5Dimes,19,221.5,-107,214,Heritage,169,223.0,-105,103.25,108.7,106.15,102.9,0,1
485,1/7/2018,21700590,1610612747,1610612737,2017,132,0.558,0.8,0.444,32,49,113,0.436,0.826,0.353,22,37,1,Pinnacle Sports,238,216.0,-104,245,5Dimes,19,216.0,-104,107.25,115.25,102.55,107.25,1,0
486,1/7/2018,21700586,1610612748,1610612762,2017,103,0.482,0.7,0.31,21,37,102,0.451,0.9,0.313,15,44,1,Pinnacle Sports,238,196.0,102,205,Heritage,169,196.0,-105,100.75,101.95,100.65,101.9,1,0
487,1/7/2018,21700587,1610612742,1610612752,2017,96,0.38,0.833,0.25,22,40,100,0.458,0.9,0.375,22,59,0,Heritage,169,203.5,-105,196,Pinnacle Sports,238,204.0,-102,104.9,103.3,101.9,103.5,0,1
488,1/8/2018,21700594,1610612750,1610612739,2017,127,0.52,0.765,0.323,30,56,99,0.44,0.75,0.342,26,37,1,5Dimes,19,223.0,-105,226,Pinnacle Sports,238,223.0,-104,107.25,102.3,109.5,105.9,1,0
